Wavelength,Amber 595-600nm,Blue 460-470nm,"Cool White 10,000-15,000K",Cyan 490nm,Deep Red 660nm,Far Red 730nm,Full Spectrum 380-840nm,Green 520-525nm,Infrared 850nm,Infrared 940nm,Natural White 4000 - 4500K,Orange 600-605nm,Red 620-625nm,Royal Blue 440nm,UV 365nm,UV 370nm,UV 375nm,UV 380nm,UV 385nm,UV 395nm,UV 400nm,UV 405nm,UV 410nm,UV 425nm,Warm White 3000 - 3500K,White 6000 - 6500K,Yellow 590-595nm
872,0.0009,-0.0002,-0.0007,0.0004,0.0035,0.0025,0.0018,-0.0001,0.1241,0.0051,0.0009,-0.001,0.0006,0.002,0.0012,0.0019,0.0009,0.0018,0.0013,-0.0004,-0.0005,0.0009,0.0024,0.0013,0.0004,0.0035,0.0026
873,-0.001,-0.0021,0.0017,-0.0021,-0.0005,0.001,0.001,-0.0004,0.1268,0.0018,0.0004,-0.001,0.0009,-0.0002,-0.0017,-0.0007,-0.0006,-0.0003,0.0033,-0.0003,0,0.0005,0.0004,-0.0028,-0.0005,0.0008,0.0002
873,0,0.0004,0.0014,-0.0001,-0.0012,0.0018,0.0021,-0.0003,0.1229,0.0051,0.0007,-0.0002,0.0011,-0.0006,0.0001,0.0033,0.0004,-0.0009,0.0017,0.0004,-0.0015,-0.0005,0.004,-0.0003,0.0008,-0.0022,0.003
873,-0.0033,0.0004,-0.0008,0.0001,0.0002,0.0007,0.0019,-0.0018,0.1174,0.0016,0.0024,-0.0002,0.0017,-0.0006,-0.0025,-0.003,0.0017,-0.0006,0,0.0001,-0.0004,-0.0022,-0.0009,-0.0006,0.0001,0.0002,0.0007
873,0.0011,0.0007,0.0001,0.0005,0.002,0.0025,0.0021,-0.0003,0.1104,0.0057,-0.0002,0.0015,-0.0018,-0.001,0.0007,0.0008,0.0003,0.0004,0.0005,0,-0.0004,-0.0006,-0.0018,-0.0005,0.0005,0.0026,-0.0017
874,0.0001,0.0007,0.0006,0.0001,0.0019,0.0007,0.0009,0.0015,0.1135,0.0021,-0.0017,-0.0017,0.0009,0.0005,0.0013,-0.001,-0.0016,-0.0006,-0.0017,-0.0024,0.0001,-0.0016,0.0008,-0.0021,0.0027,0.0007,0.0003
874,-0.0012,-0.0005,-0.0005,-0.0002,0.0012,0.0025,0.0044,-0.0009,0.1057,0.0046,0.0007,0.0005,0.0008,-0.0012,0.0013,0.0034,0.0007,0.0022,-0.0008,0.0037,0.0003,0.0008,0.0006,0.0004,-0.0005,0.001,-0.0024
874,0.0003,0.0015,-0.0023,0.0026,0.0005,-0.0005,0.0012,-0.0016,0.0981,0.0025,0.0011,0.0027,0.0014,0.0008,-0.0003,0.0006,-0.0001,-0.003,0.0007,-0.0001,-0.0006,0.0006,-0.0014,-0.002,-0.0001,0.0022,0.0022
874,-0.0003,0.0017,0.0009,0.0015,0.0013,0.0026,0.0043,0.0003,0.1009,0.0032,-0.0019,0.0022,0.0025,0.0011,0.0011,0.0002,0.0011,0.0017,-0.0004,0.0008,-0.0004,0.0006,0.0002,0.0016,0.0006,0.0027,0.0029
875,-0.0001,-0.0009,-0.0021,0.0008,-0.0004,0.0031,0.0027,-0.0016,0.0931,0.0039,-0.0011,0.0015,-0.0012,-0.002,0.0007,-0.0008,-0.0009,-0.0007,-0.0003,-0.0021,-0.0024,-0.0015,0.0014,0.0006,0.0025,-0.0006,0.0016
875,0.0005,0.0016,0,0.0029,0.0005,0.0011,0.0027,0.0004,0.0925,0.0041,-0.0001,0.0026,-0.0017,-0.0002,0.0036,0.0014,0.0011,0.0003,0.0009,0,0.0037,0.0012,-0.0006,0.0012,0.0011,0.0019,0.0014
875,0.0021,-0.0036,-0.001,-0.0029,-0.0002,0.0027,0.0003,-0.0016,0.0897,0.0039,0.0009,0.001,-0.0011,-0.0017,0.0006,-0.0003,0.0019,-0.0012,-0.0027,-0.0013,0.0005,-0.0028,-0.002,0.0012,-0.0018,-0.0006,0.0008
875,0,0.0013,0.0006,-0.0014,0.0002,0.0046,0.0006,-0.0003,0.083,0.0065,-0.0015,-0.0022,-0.001,0.0009,0.0036,-0.0021,-0.0009,0.0003,-0.0008,-0.0003,0.0014,-0.0003,-0.0004,-0.0034,0.0011,0.0026,-0.0003
876,0.0043,-0.0016,0.0029,-0.0016,0.0006,0.0007,0.0016,-0.0024,0.085,0.0042,-0.0012,0.0008,0.0003,-0.0021,0.0029,-0.0015,0,-0.0004,0.0002,-0.0007,-0.0013,0.0006,-0.0014,0.0006,0.0003,-0.0002,0.0009
876,-0.0016,0.0012,0.0005,-0.0004,0.0011,0.0046,0.0035,0.0025,0.0776,0.0027,0.0005,0.0003,0.0014,0.0001,-0.0012,0.0017,-0.0002,0.0014,-0.0001,0.0006,-0.0003,-0.0006,-0.0013,-0.0001,-0.001,0.0005,-0.0017
876,-0.0006,-0.0008,0.0008,-0.0008,0.0017,0.0019,0.0022,-0.0003,0.0739,0.0013,-0.0006,0.0036,-0.0019,-0.0014,0.001,0.0001,-0.0027,-0.0012,0.0007,-0.0008,-0.0037,-0.0014,-0.0008,-0.0021,0.0004,0.0009,0.0015
876,-0.0011,0.0035,0.0033,0.0006,0.0017,0.0026,0.0015,0.0028,0.0708,0.0053,-0.0003,0.0006,-0.0012,0.0008,0.0019,-0.001,-0.0005,0.0013,0.0018,0.0019,0.0006,0.001,-0.0007,-0.0005,0.0009,0.0005,0.0002
877,-0.0021,-0.0001,-0.0021,-0.0012,-0.0021,0.0003,0.0001,0.0008,0.0698,0.0049,-0.0002,0.0018,0.002,0.0006,0.0005,-0.0012,-0.002,0.0009,0,-0.0003,-0.0008,0.0003,0.0002,-0.002,0.0015,-0.0011,0.001
877,0.0002,0.0026,0.0003,-0.001,0.0013,0,0.0028,-0.0004,0.0686,0.0062,0.0024,-0.0016,0.0017,0.0002,-0.0023,-0.0017,-0.0007,0.0011,0.0023,0.0006,-0.0003,0.004,-0.0013,-0.0011,0.0002,0.0033,0.0008
877,0.0012,-0.0009,0.0015,-0.0013,-0.0004,-0.0011,0,-0.0024,0.0622,0.0055,0.001,0.0015,-0.0005,-0.0001,-0.0006,0.0007,-0.001,0.0002,0.0002,-0.0022,0,-0.0006,0.0003,-0.0026,-0.0027,-0.0005,-0.0005
877,-0.0012,-0.0009,0.0006,0.0024,0.0016,0.0017,0.0016,0.0004,0.0632,0.0068,0.0015,0.0022,-0.0008,-0.0004,-0.0003,0.0003,0.0016,-0.0003,-0.0007,-0.0005,0.0009,0.0002,0.0006,-0.0015,-0.0007,0.001,0.0005
878,-0.0013,0.0011,0.0013,0,0.0006,0.0023,0.002,0.0003,0.0584,0.0039,-0.0013,0.0007,-0.0026,-0.0008,0.0001,-0.0014,0.0012,0.0013,-0.0021,0.0012,-0.0015,-0.0011,-0.0019,-0.0023,0.0014,0.0011,-0.0001
878,0.0002,0.0021,0.001,0.0005,0.0019,0.0013,0.0016,0.0003,0.0568,0.0031,-0.0013,0.0022,0.0005,0.004,-0.0003,0.0022,-0.001,-0.0007,0.0015,0,0.0012,0.0015,-0.0005,0.0005,0.0006,0.0035,0.0021
878,-0.0012,-0.0008,0.0023,0.0006,0.0024,-0.0006,0.0007,-0.0003,0.0523,0.0045,-0.0001,0.0013,-0.0011,-0.0018,-0.0023,-0.0001,-0.0016,0.0009,-0.0013,-0.0012,-0.0029,-0.0025,-0.0025,-0.001,0.0005,-0.0001,0.0009
878,0.0011,0.0004,-0.0018,0.002,-0.0014,0.0012,0.0013,0.0005,0.0512,0.0063,0.0005,0,0.0019,0.0005,-0.0016,-0.0007,-0.0007,-0.0029,0.0004,0,0.0009,-0.0013,0.0001,-0.0001,0.0017,0.0004,-0.0009
878,0.0015,0.0019,0.0018,0.0034,0.0027,0,0.0006,0.0007,0.0478,0.0044,0.0016,0.0025,-0.0014,0.0007,0.001,-0.0002,0.0016,0.0014,-0.0012,0.0007,0.0018,0.0004,0.0008,0.0008,0,0.0009,-0.0014
879,-0.002,-0.0005,0.0022,-0.0017,-0.0001,-0.0009,0.0003,0.0018,0.0478,0.0041,0.0005,0.0017,0.0008,0.0012,0.0008,0.001,-0.0037,-0.0006,0.0025,0.0016,-0.0003,0.0008,0.0011,-0.0002,-0.0006,0.0006,-0.0008
879,0.0005,0.0019,0.003,-0.0003,0.0008,0.0032,0.0024,0.0009,0.0443,0.0078,0.002,0.0007,0.0011,-0.0012,-0.0001,-0.0006,0.0006,-0.0011,-0.0009,0.0007,-0.0004,-0.0006,-0.0007,0.001,0.0006,0.0047,0.004
879,0.0002,0.001,-0.0008,0.0017,-0.0003,0.002,0.0024,0,0.0438,0.0045,-0.0009,-0.0008,0.0002,-0.0005,-0.0012,-0.0003,0,-0.0017,-0.0017,-0.0015,-0.0016,-0.002,-0.0016,0.0001,-0.0008,-0.0008,-0.0021
879,-0.0008,0.0023,0.0008,-0.0004,0.0035,0.0035,0.0022,-0.0008,0.0409,0.0061,0.0008,0.0015,0.0011,0.0027,-0.0002,0.001,0.0001,0.0034,-0.0003,0.0021,0.0017,0,0.0014,0.0004,0.0008,0.0034,0.0026
880,-0.0006,0.0022,-0.0012,0.0013,0.0006,0.0011,0.0009,-0.0026,0.035,0.0045,0.0014,0.0019,0.0002,0.0007,-0.0019,-0.0007,-0.0022,-0.0006,-0.0006,-0.0002,-0.0005,-0.0004,0.0006,0.0023,0.0006,0.0005,0
880,0.0006,-0.0009,0.002,0.0004,0.0026,0.002,0.0013,0,0.0364,0.007,0.0018,0.0001,-0.0022,0.0004,-0.0008,0.0007,-0.0001,0.0018,0.0011,0.0011,-0.0014,-0.0021,0.0016,0.001,0.0024,0.0038,0.003
880,-0.0034,-0.0013,-0.002,0.0028,-0.0012,0,0.0025,-0.0003,0.0377,0.0065,-0.0031,0,-0.0011,0.0002,0.002,0.0013,-0.0028,0.0009,0.0008,0.0007,0.0014,-0.0024,0.0003,-0.0006,-0.0018,0.0001,0.0032
880,0.0008,-0.0018,0.0015,-0.0014,0.0016,0.0025,0.0014,0.0017,0.0354,0.0062,0.0025,0.0002,0.0008,0.0003,0.0025,0.0029,-0.0013,0.0019,-0.0007,0.0025,0.0012,-0.0013,0.0008,-0.0014,0.0037,0.0017,0.0023
881,-0.0016,-0.0002,0.0014,-0.0012,-0.0019,0.0039,0.0001,-0.0002,0.033,0.0053,0.0007,-0.0014,-0.0006,-0.0002,-0.0009,-0.0019,-0.0021,0.0001,0.001,-0.0011,-0.0014,-0.0014,-0.0018,-0.0015,0.0006,0.0003,-0.0012
881,0.001,0.0001,0.0007,-0.0009,-0.0003,0.001,0.0021,0.0001,0.0293,0.0057,0.0008,0.0001,0.0009,0.0002,-0.0021,0.0004,-0.0001,0.0016,-0.0012,0.0021,-0.0005,0.0023,0.0012,-0.0006,0.0007,0.002,0.0035
881,-0.0013,0.0016,-0.0003,-0.0019,0.0036,0.0019,0.0031,-0.0004,0.0293,0.0043,0.0006,0.0003,-0.0006,-0.0019,-0.0017,0.0001,-0.0003,-0.0004,-0.0004,-0.001,0.0001,-0.0019,-0.0013,-0.0031,-0.0001,-0.0021,-0.002
881,-0.0002,0.0019,0.0006,0.0021,0.0016,0.0015,0.0032,-0.0011,0.0278,0.0045,0.002,0.0017,0.0005,0.0034,-0.0023,0.0023,0.0013,0.0014,-0.0005,-0.0007,-0.0007,0.001,-0.0002,-0.0008,0.0005,0.0035,0.0025
882,0,-0.0011,0.0015,-0.0005,0.0006,-0.0013,0.003,0.0002,0.0265,0.0045,-0.0009,-0.0015,-0.0001,-0.0032,-0.0003,-0.0019,-0.0023,0.0005,-0.0003,-0.001,-0.0008,-0.0035,0.0018,-0.0028,-0.0015,0.0002,0.0013
882,-0.0006,0.0012,-0.0007,0.0001,-0.0007,0.0023,0.0025,0.0006,0.0261,0.0053,0.0014,0.0011,0.0003,-0.0011,0.0007,0.0001,0.001,0.0012,0.0001,-0.0012,0.0006,-0.0014,-0.0032,0.002,0.0013,0.0023,-0.0006
882,-0.0003,0.0006,-0.0003,0.0006,-0.0017,0.0019,0.0037,-0.0003,0.026,0.0058,0.0008,0.0006,-0.0016,0,-0.0007,0.0008,-0.0008,-0.0005,-0.0024,-0.0025,-0.0001,-0.0007,-0.0007,-0.0018,-0.0009,0.0001,0.0009
882,-0.0012,0.0007,0.0024,-0.0018,0.0032,0.0007,0.0035,-0.0005,0.0223,0.0068,0.0023,-0.0008,0.0026,-0.0007,-0.0003,0,-0.0027,-0.0012,0.002,-0.0015,0.0001,-0.0004,-0.0007,0.002,0.0009,0.0032,0.0031
883,-0.0008,0.0006,-0.0005,-0.0008,0.0005,0.0004,0.0008,-0.0005,0.0252,0.007,0.0022,0.0006,-0.0044,0.0003,-0.0031,-0.0014,-0.001,-0.0012,0.0006,-0.0027,0.0004,-0.0015,-0.002,-0.0002,0.0002,-0.0008,0.0014
883,0.0026,0.0016,0.0009,-0.0005,0.0016,0.0019,-0.001,-0.003,0.0227,0.0059,-0.0012,0.0031,-0.0016,0.0002,0.0013,0.002,-0.0012,0.0014,0.002,0.0011,-0.0012,-0.002,-0.0017,-0.0007,0.0008,0.0009,-0.0003
883,0.0001,-0.0013,0.0005,0.0002,-0.0008,0.0016,0.0021,0.0003,0.019,0.0046,0.0043,0.0011,0.0027,-0.0002,0.0002,-0.0005,-0.0015,0.0018,-0.0012,-0.0028,0.0008,-0.0006,-0.0022,-0.0007,0.0009,-0.0003,0.0014
883,0.0007,-0.001,-0.0006,0.0001,-0.0006,0.0021,0.0028,0.001,0.0199,0.0086,0.0014,0.0014,0.002,0.0021,-0.0003,0.0011,0.0003,0.0026,0.0034,-0.002,0.0001,0.0011,0.0009,0.001,0.004,0.0016,0.002
884,-0.0001,0.0009,-0.0005,-0.002,0.0002,-0.0001,0.0001,-0.0016,0.0193,0.0079,0.0006,0,-0.0029,-0.0018,0.0005,-0.0015,0.0019,0.0019,0.0002,0.0007,0.0002,-0.0028,-0.0007,-0.0011,0,0.0004,0.0022
884,-0.0002,0.0004,0.0011,0,0.0022,0.0036,0.0013,-0.0004,0.0195,0.0068,-0.0011,0.0022,0.002,0.0032,0.0002,0.0012,0.0018,0.0033,-0.0008,-0.0006,0.0012,-0.002,0.0016,-0.0005,0.0002,0.0011,0.0018
884,-0.0018,0.0004,-0.0005,-0.0003,-0.0011,0.001,-0.0005,0.0025,0.0193,0.0059,-0.0001,-0.0002,0.0009,-0.001,-0.0006,0.001,0.0012,-0.0006,0.0012,-0.0022,-0.0007,-0.0007,-0.0023,-0.0014,0.0037,0.0038,-0.0005
884,-0.0003,0.0008,0.0003,-0.0007,0.0022,0.0019,0.0009,-0.0007,0.0159,0.0064,0.0004,0.0014,0.0004,-0.0007,0,0,-0.001,-0.0049,0.0011,0.0009,-0.0001,0.0005,-0.0007,0.0021,0.0018,0.0017,0.0044
885,0.0006,-0.0006,-0.0007,-0.0013,0.0014,0.0033,0.0013,-0.0014,0.0184,0.0068,0.0001,0.0026,-0.0006,-0.0003,0.0008,-0.0004,-0.0016,0.0007,0.0013,-0.0011,0.0008,-0.0022,-0.0014,-0.0015,-0.003,-0.0003,-0.0003
885,-0.0012,-0.0005,0.0026,-0.0033,0.0021,0.0047,0.001,-0.0006,0.0179,0.0061,0.0015,-0.0004,-0.0003,0.0007,0.0008,-0.0005,0.0007,0.0021,0.0009,0.0006,-0.0012,0.0008,0.0003,0.0009,0.002,0.0017,0.0001
885,0,0.0001,0.0009,0.0008,-0.0001,0.0006,-0.0004,-0.0005,0.0124,0.0076,0.0021,-0.0017,0.0002,0.001,-0.0018,0.0019,-0.0006,-0.0009,-0.0035,-0.0003,-0.0014,0.0001,-0.0012,-0.0015,0.0038,0.0004,0.0011
885,-0.0019,0.0037,0.0008,-0.0009,0.002,0.0011,0.0006,0.0021,0.0183,0.0068,0.0006,0.0023,-0.0001,0.0018,0.003,-0.0006,0.0003,-0.0009,0.0007,0.0018,-0.0003,-0.0019,-0.0019,0.0022,0.0004,0.0005,0.0003
885,-0.0018,0.0004,0.0006,0,-0.0022,0.0011,0.0008,-0.0007,0.0131,0.0063,-0.001,-0.0011,-0.0004,0.0003,0.002,-0.0002,0,-0.0006,-0.0008,0.0016,-0.0004,-0.0006,-0.002,0.0009,-0.0006,0.0017,-0.0024
886,0.0012,0.0025,0.0042,0.0016,0.0005,0.001,0.0037,0.0001,0.0149,0.0051,0.0028,0.0004,-0.0008,0.0039,0.0021,0.0003,0.0024,0.0015,-0.0005,0.0032,0.0017,0.0011,0.0016,0.0004,-0.0011,0.0047,0.0048
886,-0.0012,-0.0022,0.0009,0.0002,-0.0004,0.0022,0.0019,0.0014,0.0122,0.0071,-0.0008,0,0.0012,-0.0011,-0.0021,0.0007,0.0002,-0.0001,0.0002,-0.0028,0.0002,-0.0013,-0.0018,-0.0017,-0.0004,-0.0018,-0.0005
886,-0.0014,-0.0003,0.0011,0.0044,0.0009,0.0011,0.0028,0.0009,0.013,0.011,0.0019,0.0029,-0.001,0.0026,0.0019,-0.0003,0.0011,0.0036,0.0009,-0.0001,0.0023,0.001,-0.0009,-0.0023,-0.0017,-0.0001,0.0034
886,-0.0004,0,0.0016,0.0003,0.0014,0.0013,0.004,-0.0004,0.0114,0.008,-0.0002,0.0031,-0.0001,-0.0029,-0.0001,-0.0019,-0.0019,0.0002,0.0009,-0.0004,0,-0.001,0.0001,-0.0015,-0.0008,0.0005,-0.0004
887,-0.0008,0.0029,0.0008,0.0016,-0.0012,0.0013,0.0004,0.0011,0.0107,0.0068,0.0015,0.0004,0.0003,0.0009,0.0011,-0.0006,0.0017,0.0018,-0.0025,0.0016,0.0015,-0.0018,0.0005,-0.0031,-0.0001,0.0016,0.0034
887,-0.0006,-0.001,0.0002,-0.0012,0.0015,-0.0003,0.0017,-0.0011,0.0136,0.0059,0.0004,0.0007,-0.0003,-0.0024,-0.0013,0.0029,-0.001,-0.0017,0.0003,-0.0009,-0.0016,-0.0012,-0.0007,-0.0003,-0.0007,0.0008,0.0019
887,0.0003,0.0031,0.0017,0.0006,0.0029,0,-0.0009,0.0001,0.0122,0.0072,-0.0004,0.001,-0.0017,0.0012,0.0002,-0.0011,-0.0006,0.0001,0,-0.0005,-0.0001,0.001,0,-0.0003,0,0.0018,0.0013
887,0.0006,-0.0021,-0.0006,0.0017,0.0007,0.0029,0.0009,-0.0012,0.0096,0.0074,-0.0004,0.0003,0.0014,0.0029,0.0001,0,-0.0023,0.0002,-0.0034,-0.0009,-0.0009,-0.0002,0.0019,-0.0016,0,-0.0006,-0.0004
888,0.0019,0.0005,0.002,0.0013,-0.0006,0.0014,0.0015,-0.002,0.0123,0.0075,0.0018,-0.0002,0.0005,0.0004,-0.0004,-0.0012,-0.0006,0.0012,0.0002,-0.0007,0.0008,-0.0019,-0.0003,0.0003,0.0005,0.0022,0.0024
888,-0.0019,0.0022,0.0005,0.0025,0.0019,0.0018,0.0011,0.0012,0.0097,0.0031,0.0024,-0.0014,-0.0011,-0.0005,-0.002,-0.0009,-0.0013,-0.002,-0.0027,-0.0009,-0.0023,0.0007,-0.0001,-0.0003,0.0026,0.0006,0.0017
888,-0.0001,0.0006,-0.0009,0.0041,-0.0007,0.0017,0.0012,-0.0009,0.0101,0.0058,0.005,0.0001,0.0022,0.0009,0.0022,0.0014,-0.003,-0.0003,-0.0003,-0.0022,0.002,-0.0007,-0.0015,0.0015,0.0009,0.004,0.003
888,-0.0014,-0.0009,-0.001,-0.0019,0.0014,0.0016,0.0016,0.0001,0.009,0.0065,0.0015,-0.0014,0.0001,0.001,-0.0018,-0.0014,-0.0015,0.0002,-0.0003,-0.0009,-0.0013,-0.0006,-0.0024,0.0003,0,0.0005,0.0008
889,0.0002,0,0.0015,0.0026,0.0017,0.0011,0.0035,0.0033,0.0118,0.0106,0.0017,0.0008,0.0026,-0.0012,0,0.0001,0.0007,0.0016,0.0016,-0.0004,0.0013,0.0005,0.0004,-0.0007,0.0011,0.0021,0.0002
889,-0.0029,-0.002,-0.0016,-0.0011,-0.0004,0.0003,0.001,-0.0014,0.0067,0.0083,0.0003,0.0001,0,-0.001,-0.0015,0.0022,-0.0004,-0.0012,0.0007,-0.0003,0.0003,0.0002,-0.0014,0.0014,-0.0016,0.001,-0.0006
889,-0.0006,-0.0002,0.0003,0.0029,0.0024,0.0011,0.0002,-0.0011,0.0087,0.0091,0.002,-0.0008,0.0035,0.001,0.0018,0.0016,-0.001,0.0017,0.0017,0.0006,-0.0006,0,0.0003,-0.0019,0.0017,0.0027,0.0007
889,-0.0032,-0.0005,-0.0019,-0.0018,0.0014,-0.0006,0.0023,-0.001,0.0069,0.009,-0.0006,0.0003,-0.0022,-0.0004,-0.0009,-0.0016,-0.0006,0.0016,-0.0002,-0.0015,0.0006,-0.0031,-0.0004,-0.0003,0.0022,0.0014,-0.0006
890,0.0009,0.0031,-0.0001,0.0001,0.0026,0.0008,0.0007,-0.0004,0.0072,0.0108,0,0.0019,-0.0009,0.0012,0.0009,0.0005,0.0024,0.0008,0.0017,0.0006,-0.0001,-0.0012,0.001,0.0014,0.0026,0.0012,0.0017
890,0.0005,-0.0015,0.0024,-0.001,-0.0001,0.0004,0.0011,0.0028,0.0077,0.0076,0.0019,-0.0009,0.0012,-0.0005,-0.0017,0.0011,-0.0007,-0.0001,0.0001,0.0009,-0.0008,-0.0018,0.0025,-0.0016,-0.0022,0.0029,0.0013
890,-0.0003,0.0001,-0.001,0.0014,0.0015,0.003,0.0028,-0.0001,0.0071,0.009,0.002,-0.0011,0.0008,-0.0005,0.0026,0.0012,0.0013,0.0014,0.0004,0.0008,0.0024,0,-0.0014,-0.0017,-0.0009,0.0018,0.0017
890,-0.0016,0.0008,-0.0022,0.0005,0.0001,0.0013,-0.0009,0.0001,0.0051,0.0064,-0.0004,-0.001,-0.0017,-0.0002,-0.0001,-0.0026,-0.0004,0.0006,0.0016,-0.0039,-0.0001,0.0019,-0.0018,-0.0022,0.0013,-0.001,0.0037
891,-0.0035,0.0001,-0.001,-0.0005,0.0013,0.0001,0.0021,0.0006,0.0055,0.0062,-0.0014,0.0019,0,-0.0018,-0.0006,-0.0025,0.0006,-0.0005,0.0002,-0.0008,0,-0.0009,0.0015,-0.0009,0.0012,0.0029,-0.0014
891,0,-0.0034,0.0018,-0.0002,-0.001,-0.0012,-0.0004,0.0004,0.0047,0.0054,-0.0024,-0.0015,-0.0008,-0.0008,-0.0008,-0.0018,-0.0019,-0.0013,0.0019,-0.0006,-0.0002,0.0004,-0.0029,-0.0014,-0.0009,-0.0002,0.0002
891,0.0006,-0.0003,-0.0001,-0.0005,0.0027,0.0017,0.0002,0.0034,0.0041,0.0089,0.0023,0.0027,-0.0004,-0.0006,-0.0017,-0.0031,0.0014,-0.0003,0.0002,0.0004,0.0001,0.0001,0.0005,-0.0025,0.0006,0.0017,0.0026
891,-0.0014,-0.0006,0.0021,-0.0008,0.002,0.0026,0.0018,-0.0005,0.0033,0.008,0.0002,-0.0012,0.0012,-0.0021,0.0004,-0.0023,-0.0018,0.0014,-0.0002,-0.0009,-0.0023,-0.0018,0.0005,0.0006,0.0007,0.0033,-0.0005
891,-0.0004,-0.0006,0.002,-0.0023,-0.0001,0.0029,0.002,0.0011,0.0081,0.0098,0.0011,0.0004,0.0023,-0.0009,-0.0019,0.0007,-0.0006,0.0015,0.0014,-0.0015,-0.0005,-0.0001,-0.0004,-0.0021,-0.0004,0.0031,-0.0009
892,-0.0013,-0.0002,-0.0012,0.003,-0.0029,-0.0014,-0.0016,-0.0006,0.0052,0.0071,-0.0007,0.0007,0.0001,-0.0014,0.0004,-0.0012,-0.0009,-0.0003,0.0008,0.0013,-0.0014,-0.001,-0.0007,0.0001,-0.0003,-0.0006,0.001
892,-0.0001,0.0011,0.0007,0,0.0018,0.001,0.0025,0.0003,0.0065,0.0083,-0.0008,0.0033,0.0006,0.0007,0.002,0.0009,-0.0023,0.0013,0.0009,-0.0003,-0.0015,-0.0007,-0.0015,-0.0002,-0.0019,0.0011,0.0005
892,0.0008,0.001,-0.0006,-0.0012,0.0023,-0.0007,0.002,0.0004,0.0048,0.01,-0.0025,0.0009,0.0009,0.0013,0.0005,-0.0011,-0.0015,-0.0008,0,-0.0032,-0.0014,-0.0007,-0.0019,-0.0011,0.0012,0.0029,-0.0004
892,0.0008,0,-0.003,0.0027,0,0.0029,0.0028,-0.0005,0.0056,0.0108,-0.0009,0.0017,0.0012,0.0002,-0.0004,0.0018,-0.0005,0.0002,0.0003,0.003,0.0022,0.0016,-0.0019,0.0022,-0.0012,0.0013,0.0035
893,-0.0024,0,-0.0001,-0.0026,-0.0003,0.0029,0.0031,0.0016,0.0049,0.0093,-0.0008,-0.0012,-0.0021,0,0.0004,0.0017,-0.0007,-0.0004,0.0004,-0.0003,-0.0014,-0.0004,0.0008,-0.0018,-0.0004,0.0006,0.0011
893,0.0014,0.0034,0.0014,0.0029,0.0005,0.0028,0.0016,-0.0004,0.0076,0.0063,0.0029,0.0027,0.0013,0.0017,-0.0021,-0.0018,0.0018,0.0019,-0.0011,-0.0012,0.0009,-0.0015,0.001,-0.0003,0.0003,0.0006,0.0006
893,-0.0008,-0.0014,0.0008,0.0011,0.0002,0.0017,0.0007,-0.0004,0.0044,0.0105,0.0003,0.0011,0.0014,-0.0001,-0.0011,0.0007,-0.0022,0.0013,0.0017,-0.0004,-0.001,-0.0008,-0.0002,0.0011,-0.0019,0.0001,-0.0002
893,0.0002,0.0008,0.0006,0.0019,0.0018,0.0026,0.0038,0.0009,0.0054,0.01,0.003,0.0026,0.0004,0.0016,0.0011,0.0048,-0.0008,0.0011,0.0013,0.0017,-0.0004,0.0024,0.0004,-0.0004,0.0005,0.0011,0.0045
894,0.0009,0.001,-0.0007,0.0016,0.0003,0.0022,-0.0022,0.0007,0.0023,0.0076,-0.0015,-0.002,-0.0011,-0.0028,-0.0003,-0.0016,-0.0034,-0.0018,-0.0002,-0.0016,-0.0009,-0.0015,-0.0022,-0.0029,-0.0005,-0.0014,-0.0009
894,-0.0007,-0.0003,-0.0006,-0.0003,0.0001,-0.0004,-0.0013,0.0003,0.0029,0.0096,0.002,0.0001,-0.0005,-0.0013,-0.0002,-0.0009,0.0003,0.003,-0.0009,-0.0001,0.0003,0.0012,-0.0003,-0.0005,0.0016,0.0022,0.003
894,-0.0001,0.0001,0.0006,-0.0005,0.0002,-0.0009,0.0008,0.0007,0.0026,0.0062,-0.0001,0.0013,-0.0012,0.0021,0.0007,0.0004,-0.0006,0.0012,-0.0011,-0.0003,-0.0037,0,-0.0022,0,0.0005,0.0011,-0.001
894,0.0019,-0.0003,0.0026,0.0034,0.0036,0.0025,0.0007,-0.0006,0.0052,0.0111,0.0007,0.0023,0.0019,0.0009,0.0002,0.0018,0.0003,0.0026,0.0023,-0.0019,0.0015,-0.0001,0.0021,0.0011,0.0012,-0.0019,0.0019
895,-0.0005,-0.0009,0.0006,-0.0009,-0.0017,0,0.0037,0.0013,0.002,0.0086,0.0004,-0.0006,-0.0007,-0.0008,0.0015,-0.0031,-0.0004,-0.0011,-0.0008,-0.0007,-0.0026,0.0003,0.0006,0.0005,0,-0.0003,-0.0007
895,0.0008,-0.0012,0.0015,0,0.0011,0.0052,0.001,0.0008,0.0048,0.0121,0.0021,0.0046,0.0006,0.0012,0.0026,0.0001,0.0012,0.0016,-0.002,-0.0019,-0.0016,0.0018,0.0006,-0.0021,0.0009,0.0008,0.0022
895,0.0006,0.001,-0.0003,-0.0003,0.0007,0.0037,0.0016,-0.0003,0.0026,0.0084,0,0.0002,-0.0019,-0.0013,0.0011,0.0003,-0.0001,-0.0002,0.0003,-0.0026,0.0014,-0.0012,-0.0018,-0.0008,0.0003,0.0012,-0.0005
